,0,0
1169,rDnw3i41rYeGN5MvuZYZvn86NAL7jnEzcE,1
1170,rsjQXzD68d34x7g78qCNxiMALyAVrF935A,1
1171,rBPRD9r7MoFWLceShsN3XxvcsSkNwHEbiH,1
1172,rPDvjh7r9swkEVx54hJgKGYzFV6VaaHs5W,1
1173,ramW3aZkty6g2A3PtdNVpdzYLQkhghLTL4,1
1174,rpcVeLD3bzJaN8RBLRJfhvRPoCjiqyjcZN,1
1175,rBhSCz7hXVddC5rjJ5Q6hsqP57oxDxShAk,1
1176,r9kEe3mSwRT1i9dgwb7SV8c3CHg3pTN3uC,1
1177,r4F4oBH9RuAnuAaKqxVvr5ZNA4ywKG8gVx,1
1178,rDau9BHkUGqXxZxeQKCXeRAUySyvx7TF3p,1
1179,r35yHTFZ4k3g45ZrnVFaufGoJuXkJBEhnT,1
1180,raRUZNdJfCzzZVEw1qfkaSRauaNk4GD2dL,1
1181,rMiKbfEdgyt8eMhox6qZiobrMthi8J1hvQ,1
1182,rnqsSFoowXr5AvMtrsSJDbTJh5hUaAdQBa,1
1183,rsBaMXHRVBti7PsqYWZ4nqHtnUM4wzPahV,1
1184,rnf33gMhGh3wRYdQitDkm4eBAaGccPQMcJ,1
1185,r3VT6QAyX61WZWg3VU6A4Hrk26JKZzC98o,1
1186,rErBabBHLUeSQqzMrr1CSRMUtL5NBRnFqF,1
1187,rnUJBZpvPzrCUrPMkY1nbinVcbw6DWTsHn,1
1188,rBvCQHJm7doywS3HZGVUEoD5Q1TG89MdW2,1
1189,rP4cH1JiE2DvbKRVspJKFPPgtXXXMb75t9,1
1190,rLtf49TXns3yR7HQ4VDQwF5h5DtavP78gE,1
1191,rpbosXjj29CvEYQKp3rMYRCzYKMEnDLKRC,1
1192,rnGHREbFUHZbv6fKnBm1DL3TtMPFvXbAvW,1
1193,rs6P5R4VCQWuCmUq9k7m9dAbBd9V6ZC4pp,1
1194,r3nv1zN8dUBQR7x3bV6APLbMfbtnbqNkEu,1
1195,reaCVREY9u3RSspKsynGQDEDgAaS7Q2Gd,1
1196,rswecNGYN3EqWPSGC8sApa5d3ApZGPTpDw,1
1197,rpvAsoZY3impyLotaRkFSw89sN2GSNMqGQ,1
1198,rU4v3zYbt1AmRpuz2i6o9RRyp6oVHFYQW2,1
1199,rGyAQVBQzHKYXKpmHS8hfHnkVox3gym573,1
1200,rhnMUJiWEdsazGnXrZk4iuFQSh4HnMymYA,1
1201,rQ9MYiEtfGpoapa2jKUcMLjrVTZfzoEeE,1
1202,r4jz5JV9T9KNbLTf9sRPenWZbBRHykxJkt,1
1203,rwBkpeSzRkXFrVXhWtQcRazWthntMV3ULW,1
1204,rDQHT9YXxezbK59HDb1EXRJuxEsg2orGUi,1
1205,rpZAkyyF759TmaNg9XkmiUQLAbDZGDz8Lb,1
1206,rzpcQYmVeEGuSpuTTQUycUX4Uqf1Tvoca,1
1207,rsRgn2MAi1oAmsATTVtSVMxb8qbFLzjG2t,1
1208,rGAn3EMFKLKoWHrhqkcrqoYM3PMRLNBPse,1
1209,rKBfRRiUJSrbLBRJ8quBHkfGF4t9RJhFdv,1
1210,rf4m9kV9hm4ZhMr65ab9YeddaBbNu1MSEV,1
1211,rJT8wfu6edBAtscrYHvdDpcDaEwcpWBxLm,1
1212,r4cbsKqQ7vkrBFwFRXkLDsunuw88LJ6JWF,1
1213,rw366Pzak1Z8akrufzvsXWk7DW53BXgyjy,1
1214,rGxKhQgiJZFk7RiAroTyLyFybhZAa9cPb5,1
1215,rHy5vM9Ak3KyVgoupS9NSJVNqcFcFHQeNT,1
1216,raRmL5UEYA2Ky9i51GfdGkoVAMbGNSgeT,1
1217,r3DVh87zVooEiqV19Q8Q2o7zAdMTKfHMxL,1
1218,rG8CwsQXD5sYo3RcLVHg2kUnsk12e95S23,1
1219,r4YjZq5CUjzGwcEHUdCug68ruhs9cNie5N,1
1220,rfqbwpajZijxyBPoqy8Bo2E3ps35bWkRA3,1
1221,rsWA5hrkRMjDfpDYpJfmjnWKXqHYTFXevm,1
1222,r5KXFw8qQbTyCqVdzMdmvRcAdFrEtUCkC,1
1223,rMGtrPZEdQLdeGZtfYoiNE3yLTpf4TF6ar,1
1224,rnDB5diCYhjfFKiSERYzS5aNMD1utjQEDV,1
1225,rLAWtjvqRNTthJ5iKSc9gf8bX5mvFhuhJW,1
1226,rhmJa29TaYHtXw5MPhWnmXik2fxSojhSYy,1
1227,rKVNHWWQit1A621kNh2mpvgQDmcnhpuMKS,1
1228,rnepmaGHB4r2zbwCH6JbzdTYi1wSpaXWpd,1
1229,rBgNHQ8AMvEC4WY23tUADHNyVG3UDiNK2U,1
1230,rBKRUUm31mEk9E7se4cGUSBWfygF2oLXMq,1
1231,rs29wLXL5Ro3SBnBCaRx2g6xC5VEw8DUD4,1
1232,rUm53Qe1bc823AMSFafCZe635p6AbytZbt,1
1233,rLLVKsjv6DSvK9PXnQVAFt5pYsWrWsTLyS,1
1234,rpUqRviArXq7EQ482bC98fJ3EedAAzowGU,1
1235,rNh3v39fXo4WZt6wenNsmFZkkRvMajhuSq,1
1236,rHMx5N8xd2K7QZTxUCbbCTwXtEzUhtM7jq,1
1237,rUFxpGpYZXVotk3Yi8BvDAErKHMxKARSog,1
1238,rULdJbSsU1bcJgXToNiLdo9Vvg9LRUhYWz,1
1239,rEVeenQVSb6w9YhQfjUt8r73jede2zwXSw,1
1240,rpqqkk2KE96Nf2dfjdZPqHGe9f3WdMCBM9,1
1241,rLajH5Ss9s3BSaL5EfHr4xPFiuCiGX4Ze6,1
1242,rKeKzWrNVzh2Z5hg5RzDsXT2nLjtSvhHaS,1
1243,rNYeHgLmaMDbKx42Vy2n2EzTtfW8YLZ8iX,1
1244,rfuFC9Gc1AzFeVKMSTcyCbYWyFwponANAM,1
1245,rDESjC69iX8exnmy9dxPRNCgnYEzMYYwaq,1
1246,rEtLcY2XxNu6YVg3jJeS4WFPYGv5GFXNfd,1
1247,r9tgKFYWHc7YL6LDen1q8VsRv4Mpc21CnW,1
1248,rJexZGiuJpdhP73UGFcUhrtUmpeNEsD1kW,1
1249,rPqFBsKo8DkCN9SwrMB69ps6v9jvf8ngZB,1
1250,rnp6vBbWFq7aHuEzUcRdN9qyNax5M58ku7,1
1251,rGWHFPdK6uc6Vkskz4CEiT2QjJkYhwnWEp,1
1252,r9R2AtVt9m1WEwtsFRnMiM64xhwybQ3hhm,1
1253,rEDpTvgTCaQvp2jQePD5P7k7bNHLyckt3k,1
1254,r4aTtn2eBm8eP7Rebvfzf1d2BFkBJPW8E9,1
1255,rsZYPXvnQeFcigcwrNMUNonSFrTbyeP7Zv,1
1256,rNE8ueaDQM996wRPNAg7Eu1p5dUQyseRWR,1
1257,rH9PTvEBjRfCbX8CMTEaTJPirmGHeM1f3t,1
1258,r37kv3sQ12Hk65DpXPUxokGp47X3uzVWY6,1
1259,rKimFyXFMwXtLmCmoSrQahHwHgiTxNKkPk,1
1260,rHXHN5B3DjpgErbQ6ApCs6j6G5yyVC5wwC,1
1261,rfJo5Tw9Mf2Ybv2UYMcTnmVL3Bsru4spYE,1
1262,rp9q35bSm4uF8a9giDbyTGRYrWLsCdncbS,1
1263,rDbNsPLePHDGvQfL9n6FDPfhEsxmvVPbFU,1
1264,rGv55aPC6NRV3aVKUzVZZuXXxEE976YZf9,1
1265,rpWz3LMr9r3Lo4oewSMKQX7wH1i17tvGAy,1
1266,rsbckcA6NgYb22UDr5EjtB668U2wHfuihK,1
1267,rdEAaaDKqU4CGTctnHwA2YCovFUUFUy53,1
1268,r4kymAaDGBM9HKzPA5rJUVe5JUbnphwXbQ,1
1269,rEAERtHEkuJ4Ny5CPEboVVducY21Df1sHm,1
1270,r9EFmzDHKx1ykk7N31EBkrjYGW4nMnxQnj,1
1271,rJkQyp4vcxEz31LnjkHAEe1en8SzWYFkAw,1
1272,rhgApA9xhM4Ay2zvWKUMXiNkxLHSK4ietc,1
1273,rBXkr1c8xQ7HP2zHikbrq2zNEaCcLpT3hU,1
1274,rpmz7BbDWH45gtieuivACKTVHtSztvN38t,1
1275,r914H45MT9K7kkABHpVmiKG3xf7UkUBphA,1
1276,rUz9Y9Da7A8SK9beRg82t13ZiJzvHAzZj4,1
1277,rn2JBb5K1KrwokURoMVqwG71DpYiYH1dy3,1
1278,rEDnho7nH25s2cX3NmcHYtXXHtkcgAnubm,1
1279,rczzDu8M2bnzgb4uHMSXZy7q9aCrDK22S,1
1280,raGCH3a7rZL4NWZHCUJQdAERWpvSvJYdca,1
1281,rn1tX9X3Eu3pD8aM9WhoRc11gfE4btxdLi,1
1282,rEimvV2cNzwtsfcbjPDNYsinXRpD7HMR28,1
1283,rnH4S29WpyRsUwQoXwacae4BfqiRvuynQ1,1
1284,rwkPWAi6AzbZsjirEf7LikYGYRP76yPYzk,1
1285,rsSvEZh8viQ93FYqqkZ8HDiyeKhG3FwHGy,1
1286,rPSABiMjSNyz7DB4ZryzgktrP4HTdMqaf,1
1287,rwzSeHUx4Dvprm7kEEq9BddYRJfkm6mrT2,1
1288,rpuZQds727WhhoJnGiC87iJWLmBfSsvvh8,1
1289,rwNHKDYTEV4Wrb7f9gE35tN3rQnBqxRKfs,1
1290,rHg5r9BWcrs8pMo45KctKNf4oG92qKAcx8,1
1291,rfmHHKX2CqbryYzXmz5Sc2cNgzYJtFykjH,1
1292,rMrMp4goSYLcQ1FoAmTFntPKFZ7zxbjNcM,1
1293,rPqT2dNFr844V8xKwD6jxf7wdPkYRhrYr7,1
1294,rs3WsudkhpWbGMWMKYRccSfnR5CRfCA4RB,1
1295,rQDUBvtQBaxC3MH8V5vn5GWxgBqgzGPrrN,1
1296,rNYpsxEiw3gzMBxAQ1HYi2H4Sm2zECh199,1
1297,rnq6AzWmzhSjcQdoaXdLUpN8Y6R6rMVKUC,1
1298,r3w4PGAaHcBaYKMLNcCVbiysV6MyvaMWtn,1
1299,rHibygEd3uxBc34z7sFvSCwz5YVxW8JeFN,1
1300,rUNasDaA3u5MbF3pWHzGLUTRxPSVwXSTbC,1
1301,rwN7yPbcgTZw44ArraLBKWv2KYVpojYLSa,1
1302,r3mTGcKPs3DEvNrNoHeW2nhmtoZQ15QY9t,1
1303,rhZabbFG3QDUFdNhy621sn6n7usa8qon8D,1
1304,raiz7nEra1w6guoFwXDh61ft1PXBuD4z7H,1
1305,rwiTBsvCz7ajFqZnbYbL37Wh9pucXhpyAg,1
1306,rDpSjqwonE3uC7Z5uyuFXnJvLLjzfrzLwL,1
1307,rMMgXgwVqr7tdS9QA628ossEFdmC9Jxi6Q,1
1308,rpXQ9WgUjvdKVmNZE1RJyLowY5eGv7XBuQ,1
1309,rGL3QXqNiQ7Q75bAR6SgZHVwmXKC9yyk1i,1
1310,rLRj6yZukyCDKpFZJZub2omiNkmUwM12G9,1
1311,rKDbCqjEVdZhHRAYuTfHMcgtahirk8HcLu,1
1312,rMC1Xyhpn2nAvuEP6GwLFuP8X428wxzFgj,1
1313,r3o8KdQ5kqsYXfP22KRmzY3X8cGBmkfYnk,1
1314,rarDr4pgScM6j6xFU8ZD3UP1ZRFCYccJTu,1
1315,rUnTa1J3KM5HP2yYwhz9bcJm6JoGnYU2qX,1
1316,rBZCr8QFQYaACVkdHgYUqhwT5HgCaZdV1j,1
1317,rBAPHmQxC5aDF7eCeUyfr9P9r5x3PrKqH5,1
1318,rQLBXXbaoVjZJisXYp5LL2UEDbnf6qEd8s,1
1319,rHzLZhnAq7ZgLCqee3opi7sEsn8VaWbBEW,1
1320,rEeK5GKm8HwcaXzkP1BqCAZc2kAZsdn3Xv,1
1321,rpT7LCf2LVKwQ36WkXa6BojWHFZDYU2Dz2,1
1322,r4kgQXx84GiKBo7dfxNZZfgws28mVo4As4,1
1323,raxh5BGt3fb58sFh35yHJoNDZystJCk42v,1
1324,rHfrLtbTPkkPWrHCngoBy5C3YfWV6kQgFu,1
1325,rHa3Srk7yu8MbJ24qx7x2vgDTWscYXKmvY,1
1326,rfbYwSvpvPf8fR4WsVrs2tkKSr8YCFprND,1
1327,r4kcsDk75wAxQHAZ9BawntgyLsmFneudUp,1
1328,rRaiffBd6WaT41aCe5KxXwfSDpQMwWgh1,1
1329,r4ZKVWFZAiPC1AWt44wz7aMhFLgXpaPVo9,1
1330,rEY6DoPTqHDZC9CD9rDWiXvYfoviyuRHSb,1
1331,rfWe5sgnjeaoSzBa1HCsevpQyPvVbenq3y,1
1332,rBcNvVQreBARVJ3bLC9N9ENtBZMSBURV4Z,1
1333,r9UMsi3KrSG5Fs4owAwbiKSQ1pKMqTZJ7q,1
1334,rKg7Hywg1oJJEb8Fw6jwNtiHGgPttiFfDR,1
1335,rsyh4GFXSq7Vn6AyGJRu6DpWfDk6yyDztv,1
1336,rDgzqeeGDigMXSc43Y1w4Ti5N591uBvDLs,1
1337,rHg3EMVjavmPHhfYxmrDxx9E4jUqVNEpkU,1
1338,rKNPTvorNNS3fvJGBRnzqcJtYRhvg7r6f,1
1339,rMzCThZT6sufrg9B4ewnoSgkcM3vvpd7LZ,1
1340,rBqhci8dAHoHi5HZTpCV4civd5mEkJkSYt,1
1341,rEgESW4MLYYzt6gEpy7oG3dH4i45SHGcB5,1
1342,rLvs8z2fWNZ4YXEvGae11vW7pGKt8Xbqmp,1
1343,r3WMw3Wn5RmCbJNj9SFexGnLySLekFzWmP,1
1344,r3nrCaDTbhiGmVRUbiNDScJJdUhoyAoeJK,1
1345,rHBpCpbHSAk3sahnawUjYeUXiFeqvS3whx,1
1346,rEMe2gT9iX3vNVLyRcByLGUQ7VaxBhb4af,1
1347,rEUB4EWzKdtTxQtQaY85ugugczTHnkpoWF,1
1348,rfnHcFiTf46xktQibiLn9t2hXHG1D2CACx,1
1349,rGSZbMsGX8dE75ShozC7dbNnEhxvwHjJJY,1
1350,rDPMLoQDRnsyEARKNtg4bdRckSkrQCKy7q,1
1351,rHp38nPcnxQrwnRqJDJYzhoSeF1F9X2YUq,1
1352,raUGW7T1iK4Lv5L9iVLe9q38SpNsS5A9N8,1
1353,rwRGqXR6w1ZFxAt36tNHh9bGmbZ15czaY,1
1354,rEaU4ZHVq9Y1tHWFD5WaA72moWjHKwaeng,1
1355,rJxWK5EijtJFGWeWdHPm6i3ooUSJeFv5Vx,1
1356,rae69sANToAheon4x57EFNbsutpNRGEMPG,1
1357,rhqz6Fa3ZLjQT4yckeKDTHp3F13g7fmN66,1
1358,rBmciXR7AQdUHBxycY14mQMQbdXypuvp5Q,1
1359,rLywQ1zXJosDe4snzBjW5mT2doBTgQr4hz,1
1360,rwwenosEDKpu1oByZQR98iNRcQVmFU5NvL,1
1361,rHSDv9r68Sntqr8B5fF5wv6KA5sZiCFaLa,1
1362,rJMmqpuhmKf8E1AYk3JGn5TZxK5B33uB4s,1
1363,rK5vZvSxqzGDZaFzuSi4XmLpjw3x454His,1
1364,rsbVuhEV51ijF5McU57GMKs1cjTmn7bb6q,1
1365,rHt6kzqbRbggW3wWoM3SwoZx9912qhpG8e,1
1366,rQ3oBdV4bK6apj8XQGrfNkgCJF2uJKtRw4,1
1367,rUsYVoH3noADPqYzfTg8pWfPvCqXS73wyD,1
1368,rNHYMepF5ntKEQHnKf6JxG5Ay4AP5AU1Lh,1
1369,rhmdZF3T6siGPdMDGjgiivErm9oUzrRPWu,1
1370,rE8VjNY7TNMi5dGGUf9iz7sVTuyPGSnihU,1
1371,rP8c1v3Un4XCFAX1bDWUxiM71u5Ek5XycL,1
1372,rDx9hboTQQSTncyreufF2HwinU8UUTjnGd,1
1373,r9h377WmiXAa7VEbtNNJKbfbzrGio5LxNN,1
1374,rH7Dq8Tr3ZsQiLmdF7SZqQMN3pHDiMYaCn,1
1375,rNgPBnoDwhqRFq5aH5zpcRNrCiWijsYujM,1
1376,rGT6oFUgzApczebs365xZ2f4368FNPVUqU,1
1377,rfhD55a9FNWwBWq2PYfSCCPZMSFZRsngpa,1
1378,rn8xFbhhT5bNGzb7h4sYrTaC5dHEBKSQ3y,1
1379,rfCoLHbFdA61p6A1MdRuBis2PxTLYetyM,1
1380,rLnURC8ArMiwswm5GTYyMfufyKLwZxzxpR,1
1381,rsmfA1JXHpzwBP8RGtYxW8abqiRJXoz8Jo,1
1382,rKGpsgnGwfEQAcpAzK5eoDa5mvyBWusAJS,1
1383,rUR6GhbXXHDojHNZYgoHLGvB1yx2C1w87E,1
1384,rQGj2aCw2v1urg84gbBtpWwzsAKGEq4Vwj,1
1385,rp1kFQZqjj2q6KNBM4L3rE4btEc4nyWuy5,1
1386,rGxpMGoEWMo7ovdu9nmDwqZf9eFfTp9iVg,1
1387,rLGvxorYrTRmxymg7Bs4AGqkG195pHwgRb,1
1388,rJ5FjwSzJY9nDga48exEFVhcSY39kgYRng,1
1389,raUXR8T9D5i6dnkhu8mcPpLBgATduM14Hd,1
1390,rQrd8CHH2WAbVkQJLAnbiVKviFhQN3warj,1
1391,rph3eaY23AGSUcWADu9Cy6U8oVTPL3EsfK,1
1392,r3XW5p81fbogrYpkPzXKfsmenNkNeLNNQi,1
1393,r3bF4uR4vZsWEeKFWTcvxw9G694ukDs8Md,1
1394,rEcqvQ1syenqGz2SAPt3JALjaYMnmzjupu,1
1395,rBSUVyZowq6nqA4SNRA1Kf7FwXCRBwkZeT,1
1396,rhSqQNSyeUTBuhNam1unMbBHtTKiQGmKE9,1
1397,rGmYV6z5TzSww6UibKFLhg6N9T1kxwsLYW,1
1398,rpda5LMA3E14LQwpjoV6rBSCWpoKZ1rUtn,1
1399,rPBR3ggik7kRTTyuSBCgigydEiBRtFfYVJ,1
1400,rLVsxDLwc688SN3rNTvYdssFesaEBjRaaC,1
1401,rLXmawxJScQejXaqtA7FZcpLfMmkNinGVf,1
1402,rNEBVrw2PZaPMP3fAsHkWSZ4dj3ZWAVdP5,1
1403,rPN9kCbNmsWbT2NUfbRyMMgRuSz6ABQAS1,1
1404,rUPhWGqjgJDyfREGyYC1yKUWsWQmsaY3Pj,1
1405,rnsgcX3oqFwRBRQ1DggD49jTeHFHh7iXmp,1
1406,rPQPQZA7qf4wZcDFmSZHweAKWyxGBtLamn,1
1407,rp4v45txvKPgnd6UgvCpZVmwo7YMsjEsV8,1
1408,rPkschCJ96pNvJHneqB6Ey4qezet4ucYxu,1
1409,rsphPwUaPYDbygwxZn4ia1wgLSvwktsY3X,1
1410,rULxHxVSiVdRgW9EpZfV5qQdwVcxHwX5Xy,1
1411,r4a3noyzvgQCvi7JUrnDFuqwYe6Y4Ksq8e,1
1412,r9FNvP5oWZe5HDZATqB92q1TtFmm8tBLra,1
1413,rBDia29Gj2hjY7ax8i42GfJm2rhdAbXWt2,1
1414,rnbfmYXooip35s5QYfekHpwHGqQMauYcLF,1
1415,rP8rzKvVU2CcinJ7Xy5tZJCKxkK3b4pz8p,1
1416,rNjv2Y9iUdURvCMNGEKSyk2G9ipRS2r1PJ,1
1417,r4R5NnSurq6BKZHjRH6Td4EjVhh9KWyneg,1
1418,rLWfEAA5sbXJ7wtKAoDY9i1AdZ7KUeuGoX,1
1419,r42f1ZqxVM8fMk7bXms9vR5TymUFu1drbx,1
1420,rG5o4H681XRUgRu5JwEZWrTTpeW1u16Xw3,1
1421,rGKJsAzxzDpcZP455Le6mXxeyHkJm8Cnzw,1
1422,r7qZ7m5acaio9jF9j2v4oGquuh8EiiZWG,1
1423,rK99vN3Lc7yCY9qceYXJzdNBdimPxA8b5y,1
1424,rwiC7M9V88QKKhBZU9sC1BYwULjYVTEhMh,1
1425,rBGq881MiiuEnqx2h5EecrtctbSMcbRi8h,1
1426,rrsrHU2LigKouSZDpjucV889fcmvAdAmrL,1
1427,r95bij1UKXWWa1uSFKQStno9FKHhKDLZbR,1
1428,rGBG3WukqFzVrRFrbVuf4UFGMDCyNJq3j,1
1429,rwSJ8dpPWWHuS2Q8XsDvB1YdgSj3XAhh32,1
1430,rQpcdQpVMGdcQkUfm9196t5mS1vT13aBYB,1
1431,rQUVoSfuAKud8TKvyMcz2spSqZSW4cdK9D,1
1432,rJiYPksBmzGGv3UaCgFuBJXA4wdEtKSmeB,1
1433,rD3Ditc4KZdYwiGgq5vFMZPcZi7o7NwF6q,1
1434,rpM5odbZkNzJDWBETi7eKGGbXvZD3cpqGV,1
1435,rK6dBNGKhQtkcmRKBNwap6PFUCnq1d1DX3,1
1436,raY3S7FdUjuNA9Pp5X1QyH3Ehx9Gr67F7G,1
1437,rh9PzVDA1sALDZH2yFM4FvjemSskAP6yit,1
1438,rHBAkibsdKLqFxEkb2xPMdPLuU5aD8dxg2,1
1439,rMtmqtino5mfA1ty5nRJrDsKPh8dDZLfrv,1
1440,rJxRS3MFAio5YWYFwTx9rronApqi5GDsZC,1
1441,raJpiQBiQ5qEHMaKdQtdAaq9BXyeQSS1vc,1
1442,rLeKo2LrsD8K96XD1698PDEEhhG7wQ3vS5,1
1443,rGypmAd7h6WqpXed2piBxw66qPuMu8zknn,1
1444,r9QcUh6wZQoZjR2FZqhkgMq5mxt5rcKB6i,1
1445,rpUV2NCEjr1FkyaMyVjKdC7aNUyczJc8vi,1
1446,rGyvYN4hcfQnGZZn6bm1inCLdUDUJgpSRA,1
1447,rsWrnHHxPeQ46VZK2CBjKwXrrxHNo2NNHj,1
1448,rD9JG4BvnowEpHprKXCLFuEpeknV7rL6ht,1
1449,r4tkioU7hLM733VHLy3X1iBU9REmJo7Zxx,1
1450,rU5xrrgZmxKJv8ieh42szsv92CdHwTGHLo,1
1451,raEzKLtQXfeyDrvvemHN2G8R1Xj8j2zAVT,1
1452,rpjo7UeCwEXn4i6N22ecbhCdGvxTZbbhDo,1
1453,rpthWfaWP56XxSdD1H8SKjVVmEF9tniUaw,1
1454,rwGKfXDfz85bpfZj1BNeh3igg8ebZT5W59,1
1455,r3k5KCQzXNZTGtAv5MvQmZcD8YFfn2r4FJ,1
1456,rHfLRfJXyY9FLMKcDUwSN7pN6usxsjZ9vk,1
1457,rGnwtWMZHSeFzPAPrWFVNXduMgHWQm5K9N,1
1458,rE7W7TWURpFKpm9GP1xZK5U1dgkuEyUGq8,1
1459,rKByb447nMBbxnfb6TDNfS7eceskYq4ggZ,1
1460,rMTsCe9osm2uoVQYM7nrQ36wbnuxKeBimE,1
1461,r3KzEChZW2WMNkUWy3VpWxJjSg9VSeT4A5,1
1462,rL9axuJ8pSVqZFT18PacqtGY4ysG2b4HQd,1
1463,rphzbVySqJY1fpicYQmTYy884nuH11LYg9,1
1464,rEKHZ2eSkVyC1krKmnttSFpQyLrRqoud7B,1
1465,rhxg788pMR6jihFHKJK3nX3YGhL6VYnrva,1
1466,rn63bXFr3LufU9fu5syWYXMJaXHP98BK5J,1
1467,raRTmgsa9gkyvtb9FMrRCyEjtmJTQBiKYD,1
1468,rJMSisjbMzyXenEzJw9iR9vAyrKVL4N6p7,1
1469,rHkJjzVUhUGEtVE9yk1GQ2YTNTjFKeygLz,1
1470,rHUJ9CaX4oamvKXmYYMKQqEWXrSGivfktc,1
1471,rGKjnna9NY4oVS4DtyXUyBKt1BFDYc1b4V,1
1472,rM84sBsgeSUTKL6U61uXuz9FHmiGF9xSpx,1
1473,rDBmbno31sEGaHeBpT7YFVfstgo9jF4gMm,1
1474,rPqYvE8vMtTryzBfgNrw15pBj1cQZYRwV2,1
1475,rUfvzvQPb6VBnzspw4Vbht9rL6Qjc7wVtL,1
1476,rw93Lsiz7QLaT18kvwRzh7smqkxurppJ2p,1
1477,r9aajbZ5Mqs3eKB8DSwA4Sq66RMnd3se7F,1
1478,rMBnrgpmRF4L7ssV3w43Z3tJJhVqSqrB4N,1
1479,rN3fMwwWuVmCp1zPCGpKnKHWNm1VvtVjM6,1
1480,rJoPyzoJyph5T2fKeyLdcN4JQAyBNaAmjd,1
1481,rQ9i1YLgGyMfT1Y3vExWodAWp5zHLwxqdH,1
1482,rMpajh54ZwPiGJx55PKbqzSUJqqDVLkhwk,1
1483,rsY3kkrent8zDQK1AsH1fHuH8W9GbemEoN,1
1484,r3BLAh1XT79KAm5uJ9drJzdzHhgwGaSzqb,1
1485,rKiLrb4NhMMEeyaV3ojLscxqfgJ5hmc73Y,1
1486,rDEhkp3GsQ1iKXfr3UQVinbDXBmYcE75W1,1
1487,rGptVT6PJgZEyTDLwBa433ip3bPzbzKmED,1
1488,r9V5AGwxmwHWTYsm8pPVyoW9cnbt5UBVFA,1
1489,rP535Jpb8gn1ARoJG47Z5GgycgaYv9YsL7,1
1490,rwcu9T4e2go75UuKTKjf8JhmyMhTmdcYsR,1
1491,rp3rQHG9xokpYyXRR5NbHGLkoy19WZfLHD,1
1492,rH8BqTMbFEKKw5hoKpDrEC5hPenVAM5v96,1
1493,rPHQxadyFNeEgT2XEMLZCKdko9FxwK7Bq5,1
1494,rwGrSVVHguGMJ7X5HfDHqNhjrwVB1kCzkJ,1
1495,rMv36EBVMP1mDRy6C4QK3oDE6QXoq9VcXp,1
1496,r3rEXcMjUbUgRsMFqd8ToqyXUpygJcUWyr,1
1497,r4qxmW7UMqvLpNMToRvENm86bVWkbDjEx2,1
1498,rE4qinY6XnZJWudsUCL7yfHFmwZSBxfpGp,1
1499,rKpuKNifrhxJwtfU8cRnXHB7xeKQ3PZzi9,1
1500,rhK779NNtgpGxoYEMMSec64mAtXhijDr9x,1
1501,rfAKXFVqSac9Ym6YwrSNHmHnkqd3YfeA4h,1
1502,rJZ6BmZZN4F6JGeSyJqc7XZ3eRRzEhKg6a,1
1503,rQUrRUtKV7qw5qruZdVZPv7NPrkBxnd7i,1
1504,rNeba5ZZUob6gpq9LKUMHH1gqevMQhQ5zF,1
1505,rMA9Th4AwfCE1gGGJYjcz5Es456XX4eLYR,1
1506,r95g5TsLTS4ED7nCd1Y4yn1KwauZFtyhgg,1
1507,rn3Q9dNvNfpGsJp4PXJyZq5FkqSRhxwkj5,1
1508,rEMq5ixcso5DWhe6JJxqAbVL2VecvFsd97,1
1509,rn1nLeRgHfeCat8jYJbFa3uxxcXZMgooo4,1
1510,rUs46bTwcuqduZxjtzcGhCRXWyTMUdUWDC,1
1511,rGfujVvVR6p8QCEezsWhJHpsvDzvDohtsX,1
1512,r3vvdkiHbSGXmJUynafvw1Cwa37TPZK3er,1
1513,rwQVisW6rYcRHhoDvFBBfD9ek6upqXcbuf,1
1514,rfZWk3wtMPtKm1k8TRC5dDN6hZ23iBaCzD,1
1515,rn9oZx9jFFVZTCzTJngkNctH3rNVwgBUps,1
1516,r9Zmf3XsSZkSz5FbrGyvePMrEu8YkuRctC,1
1517,rJAGVimno8BWATraqFVewBSvu77oRgNWtK,1
1518,rwADoYWAT44cADLg3q67tycf3FFZm24kCW,1
1519,rs8s5Fh1YnAomPvpQjcR29CB587t3gu23J,1
1520,r9tqNRr2gMoaUJMtCqPr9MChvjiAGPcYH4,1
1521,rMGsSuQL6tbzVCgn74TsPxx2trGVBVnx7r,1
1522,rMuoWn25zUMpLr5EuPMe2qNCF9kHHp6kvo,1
1523,rwYnSdMiUH5hHox7U5sm3adTF3A9wkK3Tv,1
1524,rPYyinu8otnLZPK1M1H4mFbaEwZBqd1sda,1
1525,rUoQbgRqHQvSLMmnFtYVRFNwQeS5apxFAi,1
1526,rGwWzx3MJWHsgwXTvrwHs845pSjASeFh8d,1
1527,rscXg49vsh8ij3mTtiGoqSKo2nmA3cervv,1
1528,rnCWbFRfTUqVquygitBYF871hkJGKYmMW3,1
1529,rEGa49vPUCg3coQ2G4sdYVCfA6SSQbRPGa,1
1530,rhEEZDTUGCB9MiTQ6EYMwxWHSsHt9xsnnW,1
1531,ra2huiZTpaS2ozTgdP1mMFNnkNFoVwFZZv,1
1532,r9wwf5qUHMhTzsE6hV5wWg4DpBqdCQnEHL,1
1533,rnhhhdPT2sTdNBU7ZQQBfB2kjZtZDA2ZSD,1
